,timestamp,highest_layer,length,dest_ip,source_ip,dest_port,source_port
1492,1521397361.395758,DNS,292,10.0.2.15,162.212.156.148,43917,53
1493,1521397361.395965,DNS,324,162.212.156.148,10.0.2.15,53,43917
1494,1521397361.410553,DNS,329,10.0.2.15,162.212.156.148,43917,53
1495,1521397361.410629,DNS,324,162.212.156.148,10.0.2.15,53,43917
1496,1521397361.424691,DNS,329,10.0.2.15,162.212.156.148,43917,53
1497,1521397361.424745,DNS,324,162.212.156.148,10.0.2.15,53,43917
1498,1521397361.438957,DNS,329,10.0.2.15,162.212.156.148,43917,53
1499,1521397361.439035,DNS,324,162.212.156.148,10.0.2.15,53,43917
1500,1521397361.453027,DNS,329,10.0.2.15,162.212.156.148,43917,53
1501,1521397361.453122,DNS,324,162.212.156.148,10.0.2.15,53,43917
1502,1521397361.466797,DNS,329,10.0.2.15,162.212.156.148,43917,53
1503,1521397361.466862,DNS,225,162.212.156.148,10.0.2.15,53,43917
1504,1521397361.481623,DNS,292,10.0.2.15,162.212.156.148,43917,53
1505,1521397361.481824,DNS,324,162.212.156.148,10.0.2.15,53,43917
1506,1521397361.498696,DNS,329,10.0.2.15,162.212.156.148,43917,53
1507,1521397361.498759,DNS,324,162.212.156.148,10.0.2.15,53,43917
1508,1521397361.513128,DNS,329,10.0.2.15,162.212.156.148,43917,53
1509,1521397361.513183,DNS,324,162.212.156.148,10.0.2.15,53,43917
1510,1521397361.526881,DNS,329,10.0.2.15,162.212.156.148,43917,53
1511,1521397361.526944,DNS,324,162.212.156.148,10.0.2.15,53,43917
1512,1521397361.541605,DNS,329,10.0.2.15,162.212.156.148,43917,53
1513,1521397361.54167,DNS,324,162.212.156.148,10.0.2.15,53,43917
1514,1521397361.556097,DNS,329,10.0.2.15,162.212.156.148,43917,53
1515,1521397361.556175,DNS,225,162.212.156.148,10.0.2.15,53,43917
1516,1521397361.578373,DNS,292,10.0.2.15,162.212.156.148,43917,53
1517,1521397361.578573,DNS,324,162.212.156.148,10.0.2.15,53,43917
1518,1521397361.592177,DNS,329,10.0.2.15,162.212.156.148,43917,53
1519,1521397361.592239,DNS,324,162.212.156.148,10.0.2.15,53,43917
1520,1521397361.606167,DNS,329,10.0.2.15,162.212.156.148,43917,53
1521,1521397361.606265,DNS,324,162.212.156.148,10.0.2.15,53,43917
1522,1521397361.621233,DNS,329,10.0.2.15,162.212.156.148,43917,53
1523,1521397361.621295,DNS,324,162.212.156.148,10.0.2.15,53,43917
1524,1521397361.63582,DNS,329,10.0.2.15,162.212.156.148,43917,53
1525,1521397361.635888,DNS,324,162.212.156.148,10.0.2.15,53,43917
1526,1521397361.650524,DNS,329,10.0.2.15,162.212.156.148,43917,53
1527,1521397361.650623,DNS,225,162.212.156.148,10.0.2.15,53,43917
1528,1521397361.667433,DNS,292,10.0.2.15,162.212.156.148,43917,53
1529,1521397361.667752,DNS,324,162.212.156.148,10.0.2.15,53,43917
1530,1521397361.682612,DNS,329,10.0.2.15,162.212.156.148,43917,53
1531,1521397361.682733,DNS,324,162.212.156.148,10.0.2.15,53,43917
1532,1521397361.699215,DNS,329,10.0.2.15,162.212.156.148,43917,53
1533,1521397361.699302,DNS,324,162.212.156.148,10.0.2.15,53,43917
1534,1521397361.714122,DNS,329,10.0.2.15,162.212.156.148,43917,53
1535,1521397361.71423,DNS,324,162.212.156.148,10.0.2.15,53,43917
1536,1521397361.729404,DNS,329,10.0.2.15,162.212.156.148,43917,53
1537,1521397361.729468,DNS,324,162.212.156.148,10.0.2.15,53,43917
1538,1521397361.744619,DNS,329,10.0.2.15,162.212.156.148,43917,53
1539,1521397361.744693,DNS,225,162.212.156.148,10.0.2.15,53,43917
1540,1521397361.75918,DNS,331,10.0.2.15,162.212.156.148,43917,53
1541,1521397361.75945,DNS,324,162.212.156.148,10.0.2.15,53,43917
1542,1521397361.773944,DNS,391,10.0.2.15,162.212.156.148,43917,53
1543,1521397361.774046,DNS,324,162.212.156.148,10.0.2.15,53,43917
1544,1521397361.790226,DNS,329,10.0.2.15,162.212.156.148,43917,53
1545,1521397361.790349,DNS,324,162.212.156.148,10.0.2.15,53,43917
1546,1521397361.80362,DNS,329,10.0.2.15,162.212.156.148,43917,53
1547,1521397361.803715,DNS,324,162.212.156.148,10.0.2.15,53,43917
1548,1521397361.818702,DNS,329,10.0.2.15,162.212.156.148,43917,53
1549,1521397361.818802,DNS,324,162.212.156.148,10.0.2.15,53,43917
1550,1521397361.832452,DNS,329,10.0.2.15,162.212.156.148,43917,53
1551,1521397361.832513,DNS,225,162.212.156.148,10.0.2.15,53,43917
1552,1521397361.850546,DNS,292,10.0.2.15,162.212.156.148,43917,53
1553,1521397361.850754,DNS,324,162.212.156.148,10.0.2.15,53,43917
1554,1521397361.864676,DNS,329,10.0.2.15,162.212.156.148,43917,53
1555,1521397361.864733,DNS,324,162.212.156.148,10.0.2.15,53,43917
1556,1521397361.878854,DNS,329,10.0.2.15,162.212.156.148,43917,53
1557,1521397361.878919,DNS,324,162.212.156.148,10.0.2.15,53,43917
1558,1521397361.893037,DNS,329,10.0.2.15,162.212.156.148,43917,53
1559,1521397361.893098,DNS,324,162.212.156.148,10.0.2.15,53,43917
1560,1521397361.915678,DNS,329,10.0.2.15,162.212.156.148,43917,53
1561,1521397361.915755,DNS,324,162.212.156.148,10.0.2.15,53,43917
1562,1521397361.929575,DNS,329,10.0.2.15,162.212.156.148,43917,53
1563,1521397361.929632,DNS,225,162.212.156.148,10.0.2.15,53,43917
1564,1521397361.949512,DNS,292,10.0.2.15,162.212.156.148,43917,53
1565,1521397361.949712,DNS,324,162.212.156.148,10.0.2.15,53,43917
1566,1521397361.964994,DNS,329,10.0.2.15,162.212.156.148,43917,53
1567,1521397361.965058,DNS,324,162.212.156.148,10.0.2.15,53,43917
1568,1521397361.978045,DNS,329,10.0.2.15,162.212.156.148,43917,53
1569,1521397361.97817,DNS,324,162.212.156.148,10.0.2.15,53,43917
1570,1521397361.998735,DNS,329,10.0.2.15,162.212.156.148,43917,53
1571,1521397361.998801,DNS,324,162.212.156.148,10.0.2.15,53,43917
1572,1521397362.013777,DNS,329,10.0.2.15,162.212.156.148,43917,53
1573,1521397362.013839,DNS,324,162.212.156.148,10.0.2.15,53,43917
1574,1521397362.032734,DNS,329,10.0.2.15,162.212.156.148,43917,53
1575,1521397362.032794,DNS,225,162.212.156.148,10.0.2.15,53,43917
1576,1521397362.046884,DNS,292,10.0.2.15,162.212.156.148,43917,53
1577,1521397362.047219,DNS,324,162.212.156.148,10.0.2.15,53,43917
1578,1521397362.060905,DNS,329,10.0.2.15,162.212.156.148,43917,53
1579,1521397362.060969,DNS,324,162.212.156.148,10.0.2.15,53,43917
1580,1521397362.076082,DNS,329,10.0.2.15,162.212.156.148,43917,53
1581,1521397362.076143,DNS,324,162.212.156.148,10.0.2.15,53,43917
1582,1521397362.089278,DNS,329,10.0.2.15,162.212.156.148,43917,53
1583,1521397362.089345,DNS,324,162.212.156.148,10.0.2.15,53,43917
1584,1521397362.103143,DNS,329,10.0.2.15,162.212.156.148,43917,53
1585,1521397362.10321,DNS,324,162.212.156.148,10.0.2.15,53,43917
1586,1521397362.117843,DNS,329,10.0.2.15,162.212.156.148,43917,53
1587,1521397362.117898,DNS,225,162.212.156.148,10.0.2.15,53,43917
1588,1521397362.132384,DNS,292,10.0.2.15,162.212.156.148,43917,53
1589,1521397362.132584,DNS,324,162.212.156.148,10.0.2.15,53,43917
1590,1521397362.147287,DNS,329,10.0.2.15,162.212.156.148,43917,53
1591,1521397362.147355,DNS,324,162.212.156.148,10.0.2.15,53,43917
1592,1521397362.161098,DNS,329,10.0.2.15,162.212.156.148,43917,53
1593,1521397362.161212,DNS,324,162.212.156.148,10.0.2.15,53,43917
1594,1521397362.175928,DNS,329,10.0.2.15,162.212.156.148,43917,53
1595,1521397362.176008,DNS,324,162.212.156.148,10.0.2.15,53,43917
1596,1521397362.18966,DNS,329,10.0.2.15,162.212.156.148,43917,53
1597,1521397362.189722,DNS,324,162.212.156.148,10.0.2.15,53,43917
1598,1521397362.204178,DNS,329,10.0.2.15,162.212.156.148,43917,53
1599,1521397362.20424,DNS,225,162.212.156.148,10.0.2.15,53,43917
1600,1521397362.251034,DNS,292,10.0.2.15,162.212.156.148,43917,53
1601,1521397362.251242,DNS,324,162.212.156.148,10.0.2.15,53,43917
1602,1521397362.265437,DNS,329,10.0.2.15,162.212.156.148,43917,53
1603,1521397362.265505,DNS,324,162.212.156.148,10.0.2.15,53,43917
1604,1521397362.278588,DNS,329,10.0.2.15,162.212.156.148,43917,53
1605,1521397362.27865,DNS,324,162.212.156.148,10.0.2.15,53,43917
1606,1521397362.292094,DNS,329,10.0.2.15,162.212.156.148,43917,53
1607,1521397362.292207,DNS,324,162.212.156.148,10.0.2.15,53,43917
1608,1521397362.305565,DNS,329,10.0.2.15,162.212.156.148,43917,53
1609,1521397362.305624,DNS,324,162.212.156.148,10.0.2.15,53,43917
1610,1521397362.319195,DNS,329,10.0.2.15,162.212.156.148,43917,53
1611,1521397362.319295,DNS,225,162.212.156.148,10.0.2.15,53,43917
1612,1521397362.345916,DNS,292,10.0.2.15,162.212.156.148,43917,53
1613,1521397362.346133,DNS,324,162.212.156.148,10.0.2.15,53,43917
1614,1521397362.359793,DNS,329,10.0.2.15,162.212.156.148,43917,53
1615,1521397362.359872,DNS,324,162.212.156.148,10.0.2.15,53,43917
1616,1521397362.375776,DNS,329,10.0.2.15,162.212.156.148,43917,53
1617,1521397362.375845,DNS,324,162.212.156.148,10.0.2.15,53,43917
1618,1521397362.391241,DNS,329,10.0.2.15,162.212.156.148,43917,53
1619,1521397362.391328,DNS,324,162.212.156.148,10.0.2.15,53,43917
1620,1521397362.404623,DNS,329,10.0.2.15,162.212.156.148,43917,53
1621,1521397362.404683,DNS,324,162.212.156.148,10.0.2.15,53,43917
1622,1521397362.418118,DNS,329,10.0.2.15,162.212.156.148,43917,53
1623,1521397362.418256,DNS,225,162.212.156.148,10.0.2.15,53,43917
1624,1521397362.43335,DNS,292,10.0.2.15,162.212.156.148,43917,53
1625,1521397362.433665,DNS,324,162.212.156.148,10.0.2.15,53,43917
1626,1521397362.447994,DNS,329,10.0.2.15,162.212.156.148,43917,53
1627,1521397362.448102,DNS,324,162.212.156.148,10.0.2.15,53,43917
1628,1521397362.46383,DNS,329,10.0.2.15,162.212.156.148,43917,53
1629,1521397362.463918,DNS,324,162.212.156.148,10.0.2.15,53,43917
1630,1521397362.477717,DNS,329,10.0.2.15,162.212.156.148,43917,53
1631,1521397362.477781,DNS,324,162.212.156.148,10.0.2.15,53,43917
1632,1521397362.49132,DNS,329,10.0.2.15,162.212.156.148,43917,53
1633,1521397362.491407,DNS,324,162.212.156.148,10.0.2.15,53,43917
1634,1521397362.505627,DNS,329,10.0.2.15,162.212.156.148,43917,53
1635,1521397362.505757,DNS,225,162.212.156.148,10.0.2.15,53,43917
1636,1521397362.520843,DNS,292,10.0.2.15,162.212.156.148,43917,53
1637,1521397362.521058,DNS,324,162.212.156.148,10.0.2.15,53,43917
1638,1521397362.535191,DNS,329,10.0.2.15,162.212.156.148,43917,53
1639,1521397362.535248,DNS,324,162.212.156.148,10.0.2.15,53,43917
1640,1521397362.585125,DNS,329,10.0.2.15,162.212.156.148,43917,53
1641,1521397362.585185,DNS,324,162.212.156.148,10.0.2.15,53,43917
1642,1521397362.602595,DNS,329,10.0.2.15,162.212.156.148,43917,53
1643,1521397362.602664,DNS,324,162.212.156.148,10.0.2.15,53,43917
1644,1521397362.619033,DNS,329,10.0.2.15,162.212.156.148,43917,53
1645,1521397362.619095,DNS,324,162.212.156.148,10.0.2.15,53,43917
1646,1521397362.636065,DNS,329,10.0.2.15,162.212.156.148,43917,53
1647,1521397362.636172,DNS,225,162.212.156.148,10.0.2.15,53,43917
1648,1521397362.671392,DNS,230,10.0.2.15,162.212.156.148,43917,53
1649,1521397362.671588,DNS,324,162.212.156.148,10.0.2.15,53,43917
1650,1521397362.684949,DNS,329,10.0.2.15,162.212.156.148,43917,53
1651,1521397362.685017,DNS,324,162.212.156.148,10.0.2.15,53,43917
1652,1521397362.699417,DNS,391,10.0.2.15,162.212.156.148,43917,53
1653,1521397362.699502,DNS,324,162.212.156.148,10.0.2.15,53,43917
1654,1521397362.714685,DNS,329,10.0.2.15,162.212.156.148,43917,53
1655,1521397362.714744,DNS,324,162.212.156.148,10.0.2.15,53,43917
1656,1521397362.72801,DNS,329,10.0.2.15,162.212.156.148,43917,53
1657,1521397362.728093,DNS,324,162.212.156.148,10.0.2.15,53,43917
1658,1521397362.743918,DNS,329,10.0.2.15,162.212.156.148,43917,53
1659,1521397362.743995,DNS,225,162.212.156.148,10.0.2.15,53,43917
1660,1521397362.780133,DNS,230,10.0.2.15,162.212.156.148,43917,53
1661,1521397362.780319,DNS,324,162.212.156.148,10.0.2.15,53,43917
1662,1521397362.794734,DNS,329,10.0.2.15,162.212.156.148,43917,53
1663,1521397362.794797,DNS,324,162.212.156.148,10.0.2.15,53,43917
1664,1521397362.808307,DNS,391,10.0.2.15,162.212.156.148,43917,53
1665,1521397362.808384,DNS,324,162.212.156.148,10.0.2.15,53,43917
1666,1521397362.82225,DNS,329,10.0.2.15,162.212.156.148,43917,53
1667,1521397362.822346,DNS,324,162.212.156.148,10.0.2.15,53,43917
1668,1521397362.83774,DNS,329,10.0.2.15,162.212.156.148,43917,53
1669,1521397362.837798,DNS,324,162.212.156.148,10.0.2.15,53,43917
1670,1521397362.851682,DNS,329,10.0.2.15,162.212.156.148,43917,53
1671,1521397362.85175,DNS,225,162.212.156.148,10.0.2.15,53,43917
1672,1521397362.887632,DNS,230,10.0.2.15,162.212.156.148,43917,53
1673,1521397362.887838,DNS,324,162.212.156.148,10.0.2.15,53,43917
1674,1521397362.901307,DNS,329,10.0.2.15,162.212.156.148,43917,53
1675,1521397362.901401,DNS,324,162.212.156.148,10.0.2.15,53,43917
1676,1521397362.915854,DNS,391,10.0.2.15,162.212.156.148,43917,53
1677,1521397362.916082,DNS,324,162.212.156.148,10.0.2.15,53,43917
1678,1521397362.930291,DNS,329,10.0.2.15,162.212.156.148,43917,53
1679,1521397362.930352,DNS,324,162.212.156.148,10.0.2.15,53,43917
1680,1521397362.948667,DNS,329,10.0.2.15,162.212.156.148,43917,53
1681,1521397362.948734,DNS,324,162.212.156.148,10.0.2.15,53,43917
1682,1521397362.96322,DNS,329,10.0.2.15,162.212.156.148,43917,53
1683,1521397362.963284,DNS,225,162.212.156.148,10.0.2.15,53,43917
1684,1521397362.997553,DNS,230,10.0.2.15,162.212.156.148,43917,53
1685,1521397362.99774,DNS,324,162.212.156.148,10.0.2.15,53,43917
1686,1521397363.013425,DNS,329,10.0.2.15,162.212.156.148,43917,53
1687,1521397363.013484,DNS,324,162.212.156.148,10.0.2.15,53,43917
1688,1521397363.033043,DNS,391,10.0.2.15,162.212.156.148,43917,53
1689,1521397363.03312,DNS,324,162.212.156.148,10.0.2.15,53,43917
1690,1521397363.051067,DNS,329,10.0.2.15,162.212.156.148,43917,53
1691,1521397363.051126,DNS,324,162.212.156.148,10.0.2.15,53,43917
1692,1521397363.066294,DNS,329,10.0.2.15,162.212.156.148,43917,53
1693,1521397363.066355,DNS,324,162.212.156.148,10.0.2.15,53,43917
1694,1521397363.080884,DNS,329,10.0.2.15,162.212.156.148,43917,53
1695,1521397363.080944,DNS,225,162.212.156.148,10.0.2.15,53,43917
1696,1521397363.114917,DNS,230,10.0.2.15,162.212.156.148,43917,53
1697,1521397363.115099,DNS,324,162.212.156.148,10.0.2.15,53,43917
1698,1521397363.128858,DNS,329,10.0.2.15,162.212.156.148,43917,53
1699,1521397363.128937,DNS,324,162.212.156.148,10.0.2.15,53,43917
1700,1521397363.142453,DNS,392,10.0.2.15,162.212.156.148,43917,53
1701,1521397363.142591,DNS,324,162.212.156.148,10.0.2.15,53,43917
1702,1521397363.156671,DNS,329,10.0.2.15,162.212.156.148,43917,53
1703,1521397363.156784,DNS,324,162.212.156.148,10.0.2.15,53,43917
1704,1521397363.1712,DNS,329,10.0.2.15,162.212.156.148,43917,53
1705,1521397363.171258,DNS,324,162.212.156.148,10.0.2.15,53,43917
1706,1521397363.19437,DNS,329,10.0.2.15,162.212.156.148,43917,53
1707,1521397363.19445,DNS,225,162.212.156.148,10.0.2.15,53,43917
1708,1521397363.229038,DNS,230,10.0.2.15,162.212.156.148,43917,53
1709,1521397363.22923,DNS,324,162.212.156.148,10.0.2.15,53,43917
1710,1521397363.243623,DNS,329,10.0.2.15,162.212.156.148,43917,53
1711,1521397363.243718,DNS,324,162.212.156.148,10.0.2.15,53,43917
1712,1521397363.257914,DNS,391,10.0.2.15,162.212.156.148,43917,53
1713,1521397363.257993,DNS,324,162.212.156.148,10.0.2.15,53,43917
1714,1521397363.27437,DNS,329,10.0.2.15,162.212.156.148,43917,53
1715,1521397363.274449,DNS,324,162.212.156.148,10.0.2.15,53,43917
1716,1521397363.289138,DNS,329,10.0.2.15,162.212.156.148,43917,53
1717,1521397363.289214,DNS,324,162.212.156.148,10.0.2.15,53,43917
1718,1521397363.306603,DNS,329,10.0.2.15,162.212.156.148,43917,53
1719,1521397363.306665,DNS,225,162.212.156.148,10.0.2.15,53,43917
1720,1521397363.321086,DNS,292,10.0.2.15,162.212.156.148,43917,53
1721,1521397363.321302,DNS,324,162.212.156.148,10.0.2.15,53,43917
1722,1521397363.334824,DNS,329,10.0.2.15,162.212.156.148,43917,53
1723,1521397363.334882,DNS,324,162.212.156.148,10.0.2.15,53,43917
1724,1521397363.349686,DNS,329,10.0.2.15,162.212.156.148,43917,53
1725,1521397363.349742,DNS,324,162.212.156.148,10.0.2.15,53,43917
1726,1521397363.368073,DNS,329,10.0.2.15,162.212.156.148,43917,53
1727,1521397363.368147,DNS,324,162.212.156.148,10.0.2.15,53,43917
1728,1521397363.38229,DNS,329,10.0.2.15,162.212.156.148,43917,53
1729,1521397363.382405,DNS,324,162.212.156.148,10.0.2.15,53,43917
1730,1521397363.398673,DNS,329,10.0.2.15,162.212.156.148,43917,53
1731,1521397363.39873,DNS,225,162.212.156.148,10.0.2.15,53,43917
1732,1521397363.434313,DNS,230,10.0.2.15,162.212.156.148,43917,53
1733,1521397363.4345,DNS,324,162.212.156.148,10.0.2.15,53,43917
1734,1521397363.451464,DNS,391,10.0.2.15,162.212.156.148,43917,53
1735,1521397363.451585,DNS,324,162.212.156.148,10.0.2.15,53,43917
1736,1521397363.465826,DNS,329,10.0.2.15,162.212.156.148,43917,53
1737,1521397363.465885,DNS,324,162.212.156.148,10.0.2.15,53,43917
1738,1521397363.480329,DNS,329,10.0.2.15,162.212.156.148,43917,53
1739,1521397363.48039,DNS,324,162.212.156.148,10.0.2.15,53,43917
1740,1521397363.494809,DNS,329,10.0.2.15,162.212.156.148,43917,53
1741,1521397363.494867,DNS,324,162.212.156.148,10.0.2.15,53,43917
1742,1521397363.509572,DNS,329,10.0.2.15,162.212.156.148,43917,53
1743,1521397363.509632,DNS,225,162.212.156.148,10.0.2.15,53,43917
1744,1521397363.54873,DNS,230,10.0.2.15,162.212.156.148,43917,53
1745,1521397363.548923,DNS,324,162.212.156.148,10.0.2.15,53,43917
1746,1521397363.564575,DNS,391,10.0.2.15,162.212.156.148,43917,53
1747,1521397363.564648,DNS,324,162.212.156.148,10.0.2.15,53,43917
1748,1521397363.579177,DNS,329,10.0.2.15,162.212.156.148,43917,53
1749,1521397363.579239,DNS,324,162.212.156.148,10.0.2.15,53,43917
1750,1521397363.605813,DNS,329,10.0.2.15,162.212.156.148,43917,53
1751,1521397363.605876,DNS,324,162.212.156.148,10.0.2.15,53,43917
1752,1521397363.621461,DNS,329,10.0.2.15,162.212.156.148,43917,53
1753,1521397363.62152,DNS,324,162.212.156.148,10.0.2.15,53,43917
1754,1521397363.634833,DNS,329,10.0.2.15,162.212.156.148,43917,53
1755,1521397363.634923,DNS,225,162.212.156.148,10.0.2.15,53,43917
1756,1521397363.650891,DNS,331,10.0.2.15,162.212.156.148,43917,53
1757,1521397363.651091,DNS,324,162.212.156.148,10.0.2.15,53,43917
1758,1521397363.66625,DNS,329,10.0.2.15,162.212.156.148,43917,53
1759,1521397363.666309,DNS,324,162.212.156.148,10.0.2.15,53,43917
1760,1521397363.680245,DNS,329,10.0.2.15,162.212.156.148,43917,53
1761,1521397363.680306,DNS,324,162.212.156.148,10.0.2.15,53,43917
1762,1521397363.694497,DNS,329,10.0.2.15,162.212.156.148,43917,53
1763,1521397363.694553,DNS,324,162.212.156.148,10.0.2.15,53,43917
1764,1521397363.709607,DNS,329,10.0.2.15,162.212.156.148,43917,53
1765,1521397363.709663,DNS,324,162.212.156.148,10.0.2.15,53,43917
1766,1521397363.724408,DNS,329,10.0.2.15,162.212.156.148,43917,53
1767,1521397363.724465,DNS,225,162.212.156.148,10.0.2.15,53,43917
1768,1521397363.760826,DNS,230,10.0.2.15,162.212.156.148,43917,53
1769,1521397363.761057,DNS,324,162.212.156.148,10.0.2.15,53,43917
1770,1521397363.775681,DNS,329,10.0.2.15,162.212.156.148,43917,53
1771,1521397363.775818,DNS,324,162.212.156.148,10.0.2.15,53,43917
1772,1521397363.789513,DNS,391,10.0.2.15,162.212.156.148,43917,53
1773,1521397363.789601,DNS,324,162.212.156.148,10.0.2.15,53,43917
1774,1521397363.803862,DNS,329,10.0.2.15,162.212.156.148,43917,53
1775,1521397363.803965,DNS,324,162.212.156.148,10.0.2.15,53,43917
1776,1521397363.81864,DNS,329,10.0.2.15,162.212.156.148,43917,53
1777,1521397363.818703,DNS,324,162.212.156.148,10.0.2.15,53,43917
1778,1521397363.847243,DNS,329,10.0.2.15,162.212.156.148,43917,53
1779,1521397363.847327,DNS,225,162.212.156.148,10.0.2.15,53,43917
1780,1521397363.883329,DNS,230,10.0.2.15,162.212.156.148,43917,53
1781,1521397363.883536,DNS,324,162.212.156.148,10.0.2.15,53,43917
1782,1521397363.909506,DNS,391,10.0.2.15,162.212.156.148,43917,53
1783,1521397363.909599,DNS,324,162.212.156.148,10.0.2.15,53,43917
1784,1521397363.925064,DNS,329,10.0.2.15,162.212.156.148,43917,53
1785,1521397363.925128,DNS,324,162.212.156.148,10.0.2.15,53,43917
1786,1521397363.938753,DNS,329,10.0.2.15,162.212.156.148,43917,53
1787,1521397363.938812,DNS,324,162.212.156.148,10.0.2.15,53,43917
1788,1521397363.953974,DNS,329,10.0.2.15,162.212.156.148,43917,53
1789,1521397363.954032,DNS,324,162.212.156.148,10.0.2.15,53,43917
1790,1521397363.967483,DNS,329,10.0.2.15,162.212.156.148,43917,53
1791,1521397363.967561,DNS,225,162.212.156.148,10.0.2.15,53,43917
1792,1521397364.002337,DNS,230,10.0.2.15,162.212.156.148,43917,53
1793,1521397364.002546,DNS,324,162.212.156.148,10.0.2.15,53,43917
1794,1521397364.019503,DNS,329,10.0.2.15,162.212.156.148,43917,53
1795,1521397364.019562,DNS,324,162.212.156.148,10.0.2.15,53,43917
1796,1521397364.033604,DNS,391,10.0.2.15,162.212.156.148,43917,53
1797,1521397364.033688,DNS,324,162.212.156.148,10.0.2.15,53,43917
1798,1521397364.047394,DNS,329,10.0.2.15,162.212.156.148,43917,53
1799,1521397364.047457,DNS,324,162.212.156.148,10.0.2.15,53,43917
1800,1521397364.061314,DNS,329,10.0.2.15,162.212.156.148,43917,53
1801,1521397364.06139,DNS,324,162.212.156.148,10.0.2.15,53,43917
1802,1521397364.075483,DNS,329,10.0.2.15,162.212.156.148,43917,53
1803,1521397364.075546,DNS,225,162.212.156.148,10.0.2.15,53,43917
1804,1521397364.115493,DNS,230,10.0.2.15,162.212.156.148,43917,53
1805,1521397364.115687,DNS,324,162.212.156.148,10.0.2.15,53,43917
1806,1521397364.129501,DNS,391,10.0.2.15,162.212.156.148,43917,53
1807,1521397364.129576,DNS,324,162.212.156.148,10.0.2.15,53,43917
1808,1521397364.143805,DNS,329,10.0.2.15,162.212.156.148,43917,53
1809,1521397364.143876,DNS,324,162.212.156.148,10.0.2.15,53,43917
1810,1521397364.158974,DNS,329,10.0.2.15,162.212.156.148,43917,53
1811,1521397364.159104,DNS,324,162.212.156.148,10.0.2.15,53,43917
1812,1521397364.173997,DNS,329,10.0.2.15,162.212.156.148,43917,53
1813,1521397364.174056,DNS,324,162.212.156.148,10.0.2.15,53,43917
1814,1521397364.187856,DNS,329,10.0.2.15,162.212.156.148,43917,53
1815,1521397364.187946,DNS,225,162.212.156.148,10.0.2.15,53,43917
1816,1521397364.223036,DNS,230,10.0.2.15,162.212.156.148,43917,53
1817,1521397364.223222,DNS,324,162.212.156.148,10.0.2.15,53,43917
1818,1521397364.237925,DNS,329,10.0.2.15,162.212.156.148,43917,53
1819,1521397364.237988,DNS,324,162.212.156.148,10.0.2.15,53,43917
1820,1521397364.252132,DNS,391,10.0.2.15,162.212.156.148,43917,53
1821,1521397364.25221,DNS,324,162.212.156.148,10.0.2.15,53,43917
1822,1521397364.267599,DNS,329,10.0.2.15,162.212.156.148,43917,53
1823,1521397364.267668,DNS,324,162.212.156.148,10.0.2.15,53,43917
1824,1521397364.28127,DNS,329,10.0.2.15,162.212.156.148,43917,53
1825,1521397364.281424,DNS,324,162.212.156.148,10.0.2.15,53,43917
1826,1521397364.29737,DNS,329,10.0.2.15,162.212.156.148,43917,53
1827,1521397364.297459,DNS,225,162.212.156.148,10.0.2.15,53,43917
1828,1521397364.332825,DNS,230,10.0.2.15,162.212.156.148,43917,53
1829,1521397364.333029,DNS,324,162.212.156.148,10.0.2.15,53,43917
1830,1521397364.350037,DNS,329,10.0.2.15,162.212.156.148,43917,53
1831,1521397364.35011,DNS,324,162.212.156.148,10.0.2.15,53,43917
1832,1521397364.365055,DNS,391,10.0.2.15,162.212.156.148,43917,53
1833,1521397364.365141,DNS,324,162.212.156.148,10.0.2.15,53,43917
1834,1521397364.379316,DNS,329,10.0.2.15,162.212.156.148,43917,53
1835,1521397364.379376,DNS,324,162.212.156.148,10.0.2.15,53,43917
1836,1521397364.393636,DNS,329,10.0.2.15,162.212.156.148,43917,53
1837,1521397364.393697,DNS,324,162.212.156.148,10.0.2.15,53,43917
1838,1521397364.409419,DNS,329,10.0.2.15,162.212.156.148,43917,53
1839,1521397364.409482,DNS,225,162.212.156.148,10.0.2.15,53,43917
1840,1521397364.454457,DNS,230,10.0.2.15,162.212.156.148,43917,53
1841,1521397364.45466,DNS,324,162.212.156.148,10.0.2.15,53,43917
1842,1521397364.473129,DNS,391,10.0.2.15,162.212.156.148,43917,53
1843,1521397364.473204,DNS,324,162.212.156.148,10.0.2.15,53,43917
1844,1521397364.489139,DNS,329,10.0.2.15,162.212.156.148,43917,53
1845,1521397364.48921,DNS,324,162.212.156.148,10.0.2.15,53,43917
1846,1521397364.504621,DNS,329,10.0.2.15,162.212.156.148,43917,53
1847,1521397364.504681,DNS,324,162.212.156.148,10.0.2.15,53,43917
1848,1521397364.519134,DNS,329,10.0.2.15,162.212.156.148,43917,53
1849,1521397364.519255,DNS,324,162.212.156.148,10.0.2.15,53,43917
1850,1521397364.53303,DNS,329,10.0.2.15,162.212.156.148,43917,53
1851,1521397364.533085,DNS,225,162.212.156.148,10.0.2.15,53,43917
1852,1521397364.568458,DNS,230,10.0.2.15,162.212.156.148,43917,53
1853,1521397364.56873,DNS,324,162.212.156.148,10.0.2.15,53,43917
1854,1521397364.583402,DNS,329,10.0.2.15,162.212.156.148,43917,53
1855,1521397364.583464,DNS,324,162.212.156.148,10.0.2.15,53,43917
1856,1521397364.598284,DNS,391,10.0.2.15,162.212.156.148,43917,53
1857,1521397364.598361,DNS,324,162.212.156.148,10.0.2.15,53,43917
1858,1521397364.61188,DNS,329,10.0.2.15,162.212.156.148,43917,53
